round	firstVariant	application	metric	quantile	baselineValue	candidateValue	maximumRegression	regressionPassed	direction	relativeDifference
1	candidate	holoscript_lif	teardownMs	p95Ms	2.8852849999999535	2.5794870000000856	0.05	True	reverse	-0.10598537059592827
1	candidate	holoscript_lif	teardownMs	p99Ms	2.8852849999999535	2.5794870000000856	0.05	True	reverse	-0.10598537059592827
1	candidate	holoscript_lif	coldWallMs	p50Ms	5.986095000000006	5.768029000000013	0.05	True	reverse	-0.03642875697762782
1	candidate	holoscript_lif	coldWallMs	p95Ms	11.454097000000019	9.189745000000016	0.05	True	reverse	-0.19768926350108595
1	candidate	holoscript_lif	coldWallMs	p99Ms	11.454097000000019	9.189745000000016	0.05	True	reverse	-0.19768926350108595
1	candidate	holoscript_lif	peakProcessRssBytes	p50Ms	157167616	159481856	0.1	True	reverse	0.014724661854004228
1	candidate	holoscript_lif	peakProcessRssBytes	p95Ms	162107392	162029568	0.1	True	reverse	-0.000480076812290009
1	candidate	holoscript_lif	peakProcessRssBytes	p99Ms	162107392	162029568	0.1	True	reverse	-0.000480076812290009
1	candidate	holoscript_lif	allocatedBufferBytes	p50Ms	2097216	2097216	0.1	True	reverse	0.0
1	candidate	holoscript_lif	allocatedBufferBytes	p95Ms	2097216	2097216	0.1	True	reverse	0.0
1	candidate	holoscript_lif	allocatedBufferBytes	p99Ms	2097216	2097216	0.1	True	reverse	0.0
1	candidate	holoscript_lif	coldCpuMs	p50Ms	5.681	5.409	0.1	True	reverse	-0.04787889456081684
1	candidate	holoscript_lif	coldCpuMs	p95Ms	21.367	19.512	0.1	True	reverse	-0.08681611831328684
1	candidate	holoscript_lif	coldCpuMs	p99Ms	21.367	19.512	0.1	True	reverse	-0.08681611831328684
1	candidate	holoscript_lif	wallMs	p50Ms	0.7972750000000133	0.789051000000029	0.05	True	reverse	-0.010315135931747599
1	candidate	holoscript_lif	wallMs	p95Ms	1.3270860000000084	1.2781929999999875	0.05	True	reverse	-0.0368423749478336
1	candidate	holoscript_lif	wallMs	p99Ms	1.7736489999999776	1.597325000000069	0.05	True	reverse	-0.0994131307828724
1	candidate	holoscript_lif	cpuMs	p50Ms	0.649	0.647	0.1	True	reverse	-0.0030816640986132127
1	candidate	holoscript_lif	cpuMs	p95Ms	1.653	1.376	0.1	True	reverse	-0.16757410768300074
1	candidate	holoscript_lif	cpuMs	p99Ms	3.31	2.802	0.1	True	reverse	-0.15347432024169183
1	candidate	holoscript_lif	upload	p50Ms	0.025367999999957647	0.025296999999966374	0.05	True	reverse	-0.002798801639521842
1	candidate	holoscript_lif	upload	p95Ms	0.06605500000000575	0.06584399999997004	0.05	True	reverse	-0.003194307774365135
1	candidate	holoscript_lif	upload	p99Ms	0.4227779999999939	0.39799099999999044	0.05	True	reverse	-0.05862887851308207
1	candidate	holoscript_lif	encode	p50Ms	0.04985399999998208	0.04954400000002579	0.05	True	reverse	-0.006218157017619519
1	candidate	holoscript_lif	encode	p95Ms	0.08459000000004835	0.07883800000001884	0.05	True	reverse	-0.0679985813929096
1	candidate	holoscript_lif	encode	p99Ms	0.15063499999996566	0.13856199999997898	0.05	True	reverse	-0.08014737610774014
1	candidate	holoscript_lif	submitWait	p50Ms	0.21550700000000234	0.21131900000000314	0.05	True	reverse	-0.01943324346772568
1	candidate	holoscript_lif	submitWait	p95Ms	0.42833899999999403	0.4159260000000131	0.05	True	reverse	-0.02897938315208537
1	candidate	holoscript_lif	submitWait	p99Ms	0.5937910000000102	0.5033109999999397	0.05	True	reverse	-0.15237684639893323
1	candidate	holoscript_lif	readback	p50Ms	0.03459499999996751	0.03456599999998389	0.05	True	reverse	-0.0008382714260342095
1	candidate	holoscript_lif	readback	p95Ms	0.06220700000005763	0.0427710000000161	0.05	True	reverse	-0.31244072210560747
1	candidate	holoscript_lif	readback	p99Ms	0.09600100000000111	0.08285599999999249	0.05	True	reverse	-0.13692565702449422
1	candidate	holoscript_lif	total	p50Ms	0.5483249999999771	0.5409310000000005	0.05	True	reverse	-0.013484703414903376
1	candidate	holoscript_lif	total	p95Ms	0.9728979999999865	0.9086869999999863	0.05	True	reverse	-0.06599972453433056
1	candidate	holoscript_lif	total	p99Ms	1.3477459999999724	1.2378160000000094	0.05	True	reverse	-0.08156581432997412
2	baseline	heat_diffusion	deviceStartupMs	p50Ms	58.001508999999984	54.99404200000001	0.05	True	forward	-0.051851530276565305
2	baseline	heat_diffusion	deviceStartupMs	p95Ms	74.92595200000001	63.76457500000001	0.05	True	forward	-0.14896543456665057
2	baseline	heat_diffusion	deviceStartupMs	p99Ms	74.92595200000001	63.76457500000001	0.05	True	forward	-0.14896543456665057
2	baseline	heat_diffusion	preparationMs	p50Ms	6.869915999999989	6.628358999999989	0.05	True	forward	-0.03516156529424819
2	baseline	heat_diffusion	preparationMs	p95Ms	12.255657999999983	11.149591000000015	0.05	True	forward	-0.0902494994556775
2	baseline	heat_diffusion	preparationMs	p99Ms	12.255657999999983	11.149591000000015	0.05	True	forward	-0.0902494994556775
2	baseline	heat_diffusion	teardownMs	p50Ms	1.8780419999999935	1.9227769999999964	0.05	True	forward	0.023820021064493213
2	baseline	heat_diffusion	teardownMs	p95Ms	2.4208450000000425	2.38904500000001	0.05	True	forward	-0.01313590915570051
2	baseline	heat_diffusion	teardownMs	p99Ms	2.4208450000000425	2.38904500000001	0.05	True	forward	-0.01313590915570051
2	baseline	heat_diffusion	coldWallMs	p50Ms	5.652414000000022	4.887288000000012	0.05	True	forward	-0.13536269636300635
2	baseline	heat_diffusion	coldWallMs	p95Ms	6.450391999999994	6.279720999999995	0.05	True	forward	-0.026459012103450252
2	baseline	heat_diffusion	coldWallMs	p99Ms	6.450391999999994	6.279720999999995	0.05	True	forward	-0.026459012103450252
2	baseline	heat_diffusion	peakProcessRssBytes	p50Ms	153063424	154021888	0.1	True	forward	0.006261874816023916
2	baseline	heat_diffusion	peakProcessRssBytes	p95Ms	159576064	160178176	0.1	True	forward	0.0037731974640005106
2	baseline	heat_diffusion	peakProcessRssBytes	p99Ms	159576064	160178176	0.1	True	forward	0.0037731974640005106
2	baseline	heat_diffusion	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	heat_diffusion	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	heat_diffusion	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	heat_diffusion	coldCpuMs	p50Ms	5.284	4.277	0.1	True	forward	-0.19057532172596514
2	baseline	heat_diffusion	coldCpuMs	p95Ms	6.018	5.821	0.1	True	forward	-0.032735127949484855
2	baseline	heat_diffusion	coldCpuMs	p99Ms	6.018	5.821	0.1	True	forward	-0.032735127949484855
2	baseline	heat_diffusion	wallMs	p50Ms	0.5630620000000022	0.5642439999999738	0.05	True	forward	0.002099235963306967
2	baseline	heat_diffusion	wallMs	p95Ms	0.9673750000000041	0.9934930000000008	0.05	True	forward	0.026998837059048153
2	baseline	heat_diffusion	wallMs	p99Ms	1.2700750000000198	1.2403889999999933	0.05	True	forward	-0.02337342282938104
2	baseline	heat_diffusion	cpuMs	p50Ms	0.422	0.422	0.1	True	forward	0.0
2	baseline	heat_diffusion	cpuMs	p95Ms	0.976	1.023	0.1	True	forward	0.04815573770491799
2	baseline	heat_diffusion	cpuMs	p99Ms	1.795	2.176	0.1	False	forward	0.2122562674094708
2	baseline	heat_diffusion	upload	p50Ms	0.013807000000042535	0.01388600000001361	0.05	True	forward	0.005721735349520696
2	baseline	heat_diffusion	upload	p95Ms	0.019275999999990745	0.019256999999981872	0.05	True	forward	-0.0009856816771571797
2	baseline	heat_diffusion	upload	p99Ms	0.03836300000000392	0.033011999999985164	0.05	True	forward	-0.1394833563594664
2	baseline	heat_diffusion	encode	p50Ms	0.06026400000001786	0.05959300000000667	0.05	True	forward	-0.011134342227714589
2	baseline	heat_diffusion	encode	p95Ms	0.09812500000003865	0.09827599999999848	0.05	True	forward	0.0015388535027747174
2	baseline	heat_diffusion	encode	p99Ms	0.19570899999996527	0.1938650000000166	0.05	True	forward	-0.00942215227684462
2	baseline	heat_diffusion	submitWait	p50Ms	0.22278999999997495	0.22508499999997866	0.05	True	forward	0.010301180483881511
2	baseline	heat_diffusion	submitWait	p95Ms	0.30006600000001526	0.32593400000001793	0.05	False	forward	0.08620770097245734
2	baseline	heat_diffusion	submitWait	p99Ms	0.5064849999999979	0.4998429999999985	0.05	True	forward	-0.013113912554171159
2	baseline	heat_diffusion	readback	p50Ms	0.02206100000000788	0.022052000000030603	0.05	True	forward	-0.0004079597469414109
2	baseline	heat_diffusion	readback	p95Ms	0.051838000000032025	0.05009499999999889	0.05	True	forward	-0.0336239824073471
2	baseline	heat_diffusion	readback	p99Ms	0.4632839999999874	0.46098899999998366	0.05	True	forward	-0.004953764861302723
2	baseline	heat_diffusion	total	p50Ms	0.43479100000001836	0.43573200000003	0.05	True	forward	0.002164258229842897
2	baseline	heat_diffusion	total	p95Ms	0.7881570000000124	0.8093670000000088	0.05	True	forward	0.026910881968942757
2	baseline	heat_diffusion	total	p99Ms	1.0294319999999857	1.0218570000000113	0.05	True	forward	-0.007358426782900107
2	baseline	heat_diffusion	deviceStartupMs	p50Ms	54.99404200000001	58.001508999999984	0.05	False	reverse	0.0546871422907953
2	baseline	heat_diffusion	deviceStartupMs	p95Ms	63.76457500000001	74.92595200000001	0.05	False	reverse	0.17504040448791502
2	baseline	heat_diffusion	deviceStartupMs	p99Ms	63.76457500000001	74.92595200000001	0.05	False	reverse	0.17504040448791502
2	baseline	heat_diffusion	preparationMs	p50Ms	6.628358999999989	6.869915999999989	0.05	True	reverse	0.03644295669561659
2	baseline	heat_diffusion	preparationMs	p95Ms	11.149591000000015	12.255657999999983	0.05	False	reverse	0.09920247298757112
2	baseline	heat_diffusion	preparationMs	p99Ms	11.149591000000015	12.255657999999983	0.05	False	reverse	0.09920247298757112
2	baseline	heat_diffusion	teardownMs	p50Ms	1.9227769999999964	1.8780419999999935	0.05	True	reverse	-0.02326582853862036
2	baseline	heat_diffusion	teardownMs	p95Ms	2.38904500000001	2.4208450000000425	0.05	True	reverse	0.013310758064428496
2	baseline	heat_diffusion	teardownMs	p99Ms	2.38904500000001	2.4208450000000425	0.05	True	reverse	0.013310758064428496
2	baseline	heat_diffusion	coldWallMs	p50Ms	4.887288000000012	5.652414000000022	0.05	False	reverse	0.15655430987492602
2	baseline	heat_diffusion	coldWallMs	p95Ms	6.279720999999995	6.450391999999994	0.05	True	reverse	0.027178118263534223
2	baseline	heat_diffusion	coldWallMs	p99Ms	6.279720999999995	6.450391999999994	0.05	True	reverse	0.027178118263534223
2	baseline	heat_diffusion	peakProcessRssBytes	p50Ms	154021888	153063424	0.1	True	reverse	-0.006222907746722295
2	baseline	heat_diffusion	peakProcessRssBytes	p95Ms	160178176	159576064	0.1	True	reverse	-0.003759013962051805
2	baseline	heat_diffusion	peakProcessRssBytes	p99Ms	160178176	159576064	0.1	True	reverse	-0.003759013962051805
2	baseline	heat_diffusion	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	heat_diffusion	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	heat_diffusion	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	heat_diffusion	coldCpuMs	p50Ms	4.277	5.284	0.1	False	reverse	0.23544540565817162
2	baseline	heat_diffusion	coldCpuMs	p95Ms	5.821	6.018	0.1	True	reverse	0.0338429823054458
2	baseline	heat_diffusion	coldCpuMs	p99Ms	5.821	6.018	0.1	True	reverse	0.0338429823054458
2	baseline	heat_diffusion	wallMs	p50Ms	0.5642439999999738	0.5630620000000022	0.05	True	reverse	-0.0020948384031936884
2	baseline	heat_diffusion	wallMs	p95Ms	0.9934930000000008	0.9673750000000041	0.05	True	reverse	-0.026289062932498553
2	baseline	heat_diffusion	wallMs	p99Ms	1.2403889999999933	1.2700750000000198	0.05	True	reverse	0.023932814625110987
2	baseline	heat_diffusion	cpuMs	p50Ms	0.422	0.422	0.1	True	reverse	0.0
2	baseline	heat_diffusion	cpuMs	p95Ms	1.023	0.976	0.1	True	reverse	-0.045943304007820096
2	baseline	heat_diffusion	cpuMs	p99Ms	2.176	1.795	0.1	True	reverse	-0.17509191176470595
2	baseline	heat_diffusion	upload	p50Ms	0.01388600000001361	0.013807000000042535	0.05	True	reverse	-0.005689183348048132
2	baseline	heat_diffusion	upload	p95Ms	0.019256999999981872	0.019275999999990745	0.05	True	reverse	0.0009866542041279125
2	baseline	heat_diffusion	upload	p99Ms	0.033011999999985164	0.03836300000000392	0.05	False	reverse	0.1620925723985569
2	baseline	heat_diffusion	encode	p50Ms	0.05959300000000667	0.06026400000001786	0.05	True	reverse	0.011259711711293585
2	baseline	heat_diffusion	encode	p95Ms	0.09827599999999848	0.09812500000003865	0.05	True	reverse	-0.0015364890711855317
2	baseline	heat_diffusion	encode	p99Ms	0.1938650000000166	0.19570899999996527	0.05	True	reverse	0.00951177365666056
2	baseline	heat_diffusion	submitWait	p50Ms	0.22508499999997866	0.22278999999997495	0.05	True	reverse	-0.010196148121838111
2	baseline	heat_diffusion	submitWait	p95Ms	0.32593400000001793	0.30006600000001526	0.05	True	reverse	-0.07936576116637495
2	baseline	heat_diffusion	submitWait	p99Ms	0.4998429999999985	0.5064849999999979	0.05	True	reverse	0.013288172486159544
2	baseline	heat_diffusion	readback	p50Ms	0.022052000000030603	0.02206100000000788	0.05	True	reverse	0.0004081262460213786
2	baseline	heat_diffusion	readback	p95Ms	0.05009499999999889	0.051838000000032025	0.05	True	reverse	0.03479389160661084
2	baseline	heat_diffusion	readback	p99Ms	0.46098899999998366	0.4632839999999874	0.05	True	reverse	0.004978426817134007
2	baseline	heat_diffusion	total	p50Ms	0.43573200000003	0.43479100000001836	0.05	True	reverse	-0.0021595843316799535
2	baseline	heat_diffusion	total	p95Ms	0.8093670000000088	0.7881570000000124	0.05	True	reverse	-0.02620566442663974
2	baseline	heat_diffusion	total	p99Ms	1.0218570000000113	1.0294319999999857	0.05	True	reverse	0.007412974613839607
2	baseline	image_edges	deviceStartupMs	p50Ms	54.498248000000004	55.28439	0.05	True	forward	0.014425087573457285
2	baseline	image_edges	deviceStartupMs	p95Ms	63.46473900000001	62.43667599999999	0.05	True	forward	-0.016198963648145104
2	baseline	image_edges	deviceStartupMs	p99Ms	63.46473900000001	62.43667599999999	0.05	True	forward	-0.016198963648145104
2	baseline	image_edges	preparationMs	p50Ms	4.7518129999999985	6.342804000000001	0.05	False	forward	0.33481767906270776
2	baseline	image_edges	preparationMs	p95Ms	7.06714599999998	7.444002000000012	0.05	False	forward	0.053325062196257544
2	baseline	image_edges	preparationMs	p99Ms	7.06714599999998	7.444002000000012	0.05	False	forward	0.053325062196257544
2	baseline	image_edges	teardownMs	p50Ms	1.9260920000000397	1.9270029999999565	0.05	True	forward	0.00047297844543092715
2	baseline	image_edges	teardownMs	p95Ms	2.44296700000001	2.5134199999999964	0.05	True	forward	0.028839112439908554
2	baseline	image_edges	teardownMs	p99Ms	2.44296700000001	2.5134199999999964	0.05	True	forward	0.028839112439908554
2	baseline	image_edges	coldWallMs	p50Ms	4.184019000000006	4.325339000000014	0.05	True	forward	0.0337761372498564
2	baseline	image_edges	coldWallMs	p95Ms	6.7233409999999765	6.293416000000008	0.05	True	forward	-0.06394514274970886
2	baseline	image_edges	coldWallMs	p99Ms	6.7233409999999765	6.293416000000008	0.05	True	forward	-0.06394514274970886
2	baseline	image_edges	peakProcessRssBytes	p50Ms	150958080	150806528	0.1	True	forward	-0.0010039343372676424
2	baseline	image_edges	peakProcessRssBytes	p95Ms	152039424	151830528	0.1	True	forward	-0.0013739594277862865
2	baseline	image_edges	peakProcessRssBytes	p99Ms	152039424	151830528	0.1	True	forward	-0.0013739594277862865
2	baseline	image_edges	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	image_edges	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	image_edges	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	forward	0.0
2	baseline	image_edges	coldCpuMs	p50Ms	3.762	3.854	0.1	True	forward	0.024455077086656063
2	baseline	image_edges	coldCpuMs	p95Ms	6.325	5.951	0.1	True	forward	-0.05913043478260882
2	baseline	image_edges	coldCpuMs	p99Ms	6.325	5.951	0.1	True	forward	-0.05913043478260882
2	baseline	image_edges	wallMs	p50Ms	0.4813679999999749	0.4847340000000031	0.05	True	forward	0.006992571172218298
2	baseline	image_edges	wallMs	p95Ms	0.7610349999999926	0.8225909999999885	0.05	False	forward	0.08088458480884131
2	baseline	image_edges	wallMs	p99Ms	1.0228290000000015	1.0829120000000216	0.05	False	forward	0.05874197935336212
2	baseline	image_edges	cpuMs	p50Ms	0.391	0.394	0.1	True	forward	0.007672634271099765
2	baseline	image_edges	cpuMs	p95Ms	1.012	1.042	0.1	True	forward	0.029644268774703608
2	baseline	image_edges	cpuMs	p99Ms	1.868	2.021	0.1	True	forward	0.08190578158458228
2	baseline	image_edges	upload	p50Ms	0.013645999999994274	0.013726000000019667	0.05	True	forward	0.005862523818366272
2	baseline	image_edges	upload	p95Ms	0.016580999999973756	0.018945000000030632	0.05	False	forward	0.14257282432064522
2	baseline	image_edges	upload	p99Ms	0.03240099999999302	0.03708999999997786	0.05	False	forward	0.1447177556243897
2	baseline	image_edges	encode	p50Ms	0.04289099999999735	0.043661999999983436	0.05	True	forward	0.017975799118373104
2	baseline	image_edges	encode	p95Ms	0.06427100000001928	0.07371899999998277	0.05	False	forward	0.14700253613543657
2	baseline	image_edges	encode	p99Ms	0.12529599999999164	0.1479489999999828	0.05	False	forward	0.1807958753670722
2	baseline	image_edges	submitWait	p50Ms	0.16040299999997387	0.16254600000002029	0.05	True	forward	0.013360099250305568
2	baseline	image_edges	submitWait	p95Ms	0.21510599999999158	0.224804000000006	0.05	True	forward	0.04508474891455738
2	baseline	image_edges	submitWait	p99Ms	0.3007369999999696	0.3318549999999618	0.05	False	forward	0.10347246930040321
2	baseline	image_edges	readback	p50Ms	0.021240000000034343	0.02154000000001588	0.05	True	forward	0.014124293784418596
2	baseline	image_edges	readback	p95Ms	0.029506000000026233	0.04753000000005159	0.05	False	forward	0.6108588083782731
2	baseline	image_edges	readback	p99Ms	0.3680439999999976	0.3964369999999917	0.05	False	forward	0.07714566736584305
2	baseline	image_edges	total	p50Ms	0.35336699999999155	0.3566130000000385	0.05	True	forward	0.009185917191042225
2	baseline	image_edges	total	p95Ms	0.5329349999999522	0.6438440000000014	0.05	False	forward	0.20810980701222315
2	baseline	image_edges	total	p99Ms	0.8286420000000021	0.8910109999999918	0.05	False	forward	0.07526652040324966
2	baseline	image_edges	deviceStartupMs	p50Ms	55.28439	54.498248000000004	0.05	True	reverse	-0.014219963356745025
2	baseline	image_edges	deviceStartupMs	p95Ms	62.43667599999999	63.46473900000001	0.05	True	reverse	0.01646569077444182
2	baseline	image_edges	deviceStartupMs	p99Ms	62.43667599999999	63.46473900000001	0.05	True	reverse	0.01646569077444182
2	baseline	image_edges	preparationMs	p50Ms	6.342804000000001	4.7518129999999985	0.05	True	reverse	-0.25083401599671096
2	baseline	image_edges	preparationMs	p95Ms	7.444002000000012	7.06714599999998	0.05	True	reverse	-0.05062545657564732
2	baseline	image_edges	preparationMs	p99Ms	7.444002000000012	7.06714599999998	0.05	True	reverse	-0.05062545657564732
2	baseline	image_edges	teardownMs	p50Ms	1.9270029999999565	1.9260920000000397	0.05	True	reverse	-0.0004727548425803585
2	baseline	image_edges	teardownMs	p95Ms	2.5134199999999964	2.44296700000001	0.05	True	reverse	-0.028030731035794454
2	baseline	image_edges	teardownMs	p99Ms	2.5134199999999964	2.44296700000001	0.05	True	reverse	-0.028030731035794454
2	baseline	image_edges	coldWallMs	p50Ms	4.325339000000014	4.184019000000006	0.05	True	reverse	-0.03267258358246761
2	baseline	image_edges	coldWallMs	p95Ms	6.293416000000008	6.7233409999999765	0.05	False	reverse	0.06831345647577858
2	baseline	image_edges	coldWallMs	p99Ms	6.293416000000008	6.7233409999999765	0.05	False	reverse	0.06831345647577858
2	baseline	image_edges	peakProcessRssBytes	p50Ms	150806528	150958080	0.1	True	reverse	0.0010049432342875697
2	baseline	image_edges	peakProcessRssBytes	p95Ms	151830528	152039424	0.1	True	reverse	0.0013758497895759447
2	baseline	image_edges	peakProcessRssBytes	p99Ms	151830528	152039424	0.1	True	reverse	0.0013758497895759447
2	baseline	image_edges	allocatedBufferBytes	p50Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	image_edges	allocatedBufferBytes	p95Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	image_edges	allocatedBufferBytes	p99Ms	1310752	1310752	0.1	True	reverse	0.0
2	baseline	image_edges	coldCpuMs	p50Ms	3.854	3.762	0.1	True	reverse	-0.023871302542812667
2	baseline	image_edges	coldCpuMs	p95Ms	5.951	6.325	0.1	True	reverse	0.06284658040665447
2	baseline	image_edges	coldCpuMs	p99Ms	5.951	6.325	0.1	True	reverse	0.06284658040665447
2	baseline	image_edges	wallMs	p50Ms	0.4847340000000031	0.4813679999999749	0.05	True	reverse	-0.006944014655518638
2	baseline	image_edges	wallMs	p95Ms	0.8225909999999885	0.7610349999999926	0.05	True	reverse	-0.07483184231288309
2	baseline	image_edges	wallMs	p99Ms	1.0829120000000216	1.0228290000000015	0.05	True	reverse	-0.05548280931416305
2	baseline	image_edges	cpuMs	p50Ms	0.394	0.391	0.1	True	reverse	-0.0076142131979695105
2	baseline	image_edges	cpuMs	p95Ms	1.042	1.012	0.1	True	reverse	-0.028790786948176605
2	baseline	image_edges	cpuMs	p99Ms	2.021	1.868	0.1	True	reverse	-0.07570509648688761
2	baseline	image_edges	upload	p50Ms	0.013726000000019667	0.013645999999994274	0.05	True	reverse	-0.0058283549486578545
2	baseline	image_edges	upload	p95Ms	0.018945000000030632	0.016580999999973756	0.05	True	reverse	-0.12478226445252327
2	baseline	image_edges	upload	p99Ms	0.03708999999997786	0.03240099999999302	0.05	True	reverse	-0.1264222162304568
2	baseline	image_edges	encode	p50Ms	0.043661999999983436	0.04289099999999735	0.05	True	reverse	-0.01765837570396178
2	baseline	image_edges	encode	p95Ms	0.07371899999998277	0.06427100000001928	0.05	True	reverse	-0.1281623462060757
2	baseline	image_edges	encode	p99Ms	0.1479489999999828	0.12529599999999164	0.05	True	reverse	-0.1531135729203562
2	baseline	image_edges	submitWait	p50Ms	0.16254600000002029	0.16040299999997387	0.05	True	reverse	-0.01318396023307955
2	baseline	image_edges	submitWait	p95Ms	0.224804000000006	0.21510599999999158	0.05	True	reverse	-0.043139801782949405
2	baseline	image_edges	submitWait	p99Ms	0.3318549999999618	0.3007369999999696	0.05	True	reverse	-0.09376986937064613
2	baseline	image_edges	readback	p50Ms	0.02154000000001588	0.021240000000034343	0.05	True	reverse	-0.013927576600803904
2	baseline	image_edges	readback	p95Ms	0.04753000000005159	0.029506000000026233	0.05	True	reverse	-0.37921312855051104
2	baseline	image_edges	readback	p99Ms	0.3964369999999917	0.3680439999999976	0.05	True	reverse	-0.07162045924067306
2	baseline	image_edges	total	p50Ms	0.3566130000000385	0.35336699999999155	0.05	True	reverse	-0.009102304178609799
2	baseline	image_edges	total	p95Ms	0.6438440000000014	0.5329349999999522	0.05	True	reverse	-0.1722606718398385
2	baseline	image_edges	total	p99Ms	0.8910109999999918	0.8286420000000021	0.05	True	reverse	-0.06999801349252732
2	baseline	holoscript_lif	deviceStartupMs	p50Ms	56.36548900000001	57.936645999999996	0.05	True	forward	0.0278744499138468
2	baseline	holoscript_lif	deviceStartupMs	p95Ms	59.20995599999999	68.734674	0.05	False	forward	0.16086345343678365
2	baseline	holoscript_lif	deviceStartupMs	p99Ms	59.20995599999999	68.734674	0.05	False	forward	0.16086345343678365
2	baseline	holoscript_lif	preparationMs	p50Ms	7.183254000000005	5.283124999999984	0.05	True	forward	-0.2645220397329705
2	baseline	holoscript_lif	preparationMs	p95Ms	11.49182399999998	7.223911999999984	0.05	True	forward	-0.37138682249223476
2	baseline	holoscript_lif	preparationMs	p99Ms	11.49182399999998	7.223911999999984	0.05	True	forward	-0.37138682249223476
2	baseline	holoscript_lif	teardownMs	p50Ms	2.4054350000000113	2.3198269999999184	0.05	True	forward	-0.035589404827023996
2	baseline	holoscript_lif	teardownMs	p95Ms	2.6562690000000657	2.633807000000047	0.05	True	forward	-0.008456221866090408
2	baseline	holoscript_lif	teardownMs	p99Ms	2.6562690000000657	2.633807000000047	0.05	True	forward	-0.008456221866090408
2	baseline	holoscript_lif	coldWallMs	p50Ms	5.961470999999989	5.02135100000001	0.05	True	forward	-0.15769933293309335
2	baseline	holoscript_lif	coldWallMs	p95Ms	12.858985000000018	10.677434000000005	0.05	True	forward	-0.16965188154430622
2	baseline	holoscript_lif	coldWallMs	p99Ms	12.858985000000018	10.677434000000005	0.05	True	forward	-0.16965188154430622
2	baseline	holoscript_lif	peakProcessRssBytes	p50Ms	157065216	158629888	0.1	True	forward	0.009961925624576207
2	baseline	holoscript_lif	peakProcessRssBytes	p95Ms	162103296	163401728	0.1	True	forward	0.008009904992924977
2	baseline	holoscript_lif	peakProcessRssBytes	p99Ms	162103296	163401728	0.1	True	forward	0.008009904992924977
2	baseline	holoscript_lif	allocatedBufferBytes	p50Ms	2097216	2097216	0.1	True	forward	0.0
2	baseline	holoscript_lif	allocatedBufferBytes	p95Ms	2097216	2097216	0.1	True	forward	0.0
2	baseline	holoscript_lif	allocatedBufferBytes	p99Ms	2097216	2097216	0.1	True	forward	0.0
2	baseline	holoscript_lif	coldCpuMs	p50Ms	5.656	5.187	0.1	True	forward	-0.08292079207920777
2	baseline	holoscript_lif	coldCpuMs	p95Ms	23.649	20.255	0.1	True	forward	-0.14351558205420956
2	baseline	holoscript_lif	coldCpuMs	p99Ms	23.649	20.255	0.1	True	forward	-0.14351558205420956
2	baseline	holoscript_lif	wallMs	p50Ms	0.8017030000000318	0.7898600000000329	0.05	True	forward	-0.014772303459009706
2	baseline	holoscript_lif	wallMs	p95Ms	1.362729999999999	1.2296589999999696	0.05	True	forward	-0.09765030490268034
2	baseline	holoscript_lif	wallMs	p99Ms	1.647847000000013	1.6077930000000151	0.05	True	forward	-0.024306868295416728
2	baseline	holoscript_lif	cpuMs	p50Ms	0.652	0.647	0.1	True	forward	-0.0076687116564416735
2	baseline	holoscript_lif	cpuMs	p95Ms	1.628	1.388	0.1	True	forward	-0.14742014742014742
2	baseline	holoscript_lif	cpuMs	p99Ms	3.424	2.762	0.1	True	forward	-0.19334112149532712
2	baseline	holoscript_lif	upload	p50Ms	0.025467999999932545	0.025328000000001794	0.05	True	forward	-0.0054970943902592495
2	baseline	holoscript_lif	upload	p95Ms	0.07102399999996578	0.05884100000002945	0.05	True	forward	-0.17153356611768134
2	baseline	holoscript_lif	upload	p99Ms	0.42604400000004716	0.42623399999996536	0.05	True	forward	0.00044596332753932266
2	baseline	holoscript_lif	encode	p50Ms	0.05034499999999298	0.049013000000002194	0.05	True	forward	-0.026457443638712275
2	baseline	holoscript_lif	encode	p95Ms	0.08838600000001406	0.07490099999995437	0.05	True	forward	-0.15256941144590264
2	baseline	holoscript_lif	encode	p99Ms	0.15409999999997126	0.1229520000000548	0.05	True	forward	-0.20212848799430416
2	baseline	holoscript_lif	submitWait	p50Ms	0.21720899999996846	0.21314199999994798	0.05	True	forward	-0.018723901864200254
2	baseline	holoscript_lif	submitWait	p95Ms	0.4257230000000618	0.4198220000000106	0.05	True	forward	-0.013861125661639995
2	baseline	holoscript_lif	submitWait	p99Ms	0.6000119999999924	0.4699360000000752	0.05	True	forward	-0.2167889975532471
