sample	recordWallMs	recordCpuMs	finishAndCleanupMs
140	0.097553015	0.097685000	0.011000156
141	0.096952915	0.097114000	0.010940790
142	0.096392155	0.096542000	0.010398865
143	0.096893072	0.097033000	0.010659933
144	0.098325014	0.098477000	0.010960817
145	0.094788074	0.094930000	0.011171103
146	0.095450163	0.095590000	0.012073040
147	0.095700026	0.095851000	0.010699987
148	0.092193127	0.092345000	0.016099930
149	0.094027042	0.094168000	0.016671896
150	0.092363834	0.092515000	0.011101007
151	0.095390081	0.095541000	0.010390043
152	0.096292019	0.096422000	0.010699987
153	0.098114967	0.098256000	0.010869980
154	0.096591949	0.096733000	0.011441946
155	0.096752167	0.096903000	0.011902094
156	0.093326092	0.093477000	0.010529995
157	0.092854977	0.092996000	0.010489941
158	0.091001987	0.091143000	0.010700226
159	0.090681076	0.090822000	0.010870934
160	0.088757038	0.088908000	0.010069132
161	0.090440989	0.090592000	0.010389090
162	0.090561152	0.090702000	0.010570049
163	0.090561152	0.090701000	0.010759830
164	0.087985992	0.088126000	0.011210918
165	0.091573000	0.091714000	0.011993170
166	0.089799166	0.089950000	0.010469913
167	0.090689898	0.090832000	0.010669947
168	0.090270042	0.090421000	0.010869980
169	0.089107990	0.089249000	0.010169983
170	0.090801001	0.090942000	0.010399103
171	0.090470076	0.090621000	0.010560036
172	0.090391159	0.090662000	0.010710001
173	0.089128017	0.089269000	0.010078907
174	0.090510845	0.090671000	0.010270119
175	0.093255997	0.093396000	0.010480165
176	0.090529919	0.090671000	0.010660172
177	0.090240002	0.090391000	0.010890007
178	0.088888168	0.089028000	0.010278940
179	0.090750933	0.090892000	0.010409117
180	0.089679003	0.089830000	0.011231184
181	0.089597940	0.089740000	0.011701822
182	0.087944984	0.088086000	0.010138988
183	0.090739965	0.090882000	0.010288954
184	0.090620995	0.090762000	0.010499954
185	0.093486071	0.093637000	0.010699987
186	0.093716860	0.093868000	0.012262821
187	0.090179920	0.090321000	0.010408878
188	0.090710878	0.090852000	0.010399818
189	0.090399981	0.090551000	0.010640144
190	0.090239763	0.090381000	0.011541843
191	0.091953039	0.092094000	0.010149956
192	0.093867064	0.094028000	0.010449171
193	0.090930939	0.091082000	0.010579824
194	0.090639830	0.090782000	0.011400938
195	0.089438200	0.089589000	0.011421919
196	0.094578028	0.094719000	0.011421919
197	0.093096018	0.093266000	0.011161089
198	0.095961094	0.096112000	0.011692047
199	0.095268965	0.095410000	0.011721849
200	0.094598055	0.094749000	0.011131048
201	0.095069170	0.095210000	0.010910988
202	0.094608068	0.094759000	0.011210918
203	0.093966961	0.094118000	0.011611938
204	0.096360922	0.096512000	0.011471987
205	0.096360922	0.096502000	0.010890007
206	0.098105192	0.098256000	0.011531830
207	0.100500107	0.100650000	0.011461973
208	0.096791983	0.096943000	0.011962891
209	0.096451998	0.096592000	0.010780811
210	0.096822023	0.096963000	0.011101007
211	0.095639944	0.095781000	0.011030912
212	0.092072964	0.092224000	0.016610861
213	0.094758034	0.094940000	0.017802954
214	0.095740795	0.095892000	0.010499954
215	0.099828005	0.099969000	0.010830164
216	0.099277020	0.099428000	0.010981083
217	0.097182989	0.097334000	0.011783123
218	0.097403049	0.097565000	0.010979891
219	0.098304987	0.098456000	0.010710001
220	0.095880032	0.096032000	0.011291027
221	0.097073078	0.097213000	0.010971069
222	0.097063065	0.097204000	0.010961056
