sample	recordWallMs	recordCpuMs	finishAndCleanupMs
420	0.096130848	0.096272000	0.010969877
421	0.094617844	0.094769000	0.010149002
422	0.098355055	0.098496000	0.010339975
423	0.097193956	0.097334000	0.011250973
424	0.097012997	0.097154000	0.011051178
425	0.097964048	0.098095000	0.011090994
426	0.107372046	0.107533000	0.010590076
427	0.097132921	0.097283000	0.010659933
428	0.097513914	0.097654000	0.010830164
429	0.097673893	0.097835000	0.010890007
430	0.094989061	0.095140000	0.010339975
431	0.097563982	0.097715000	0.010470152
432	0.098234892	0.098396000	0.011310816
433	0.097584009	0.097725000	0.011010885
434	0.097843885	0.097985000	0.011232138
435	0.101973057	0.102113000	0.010779858
436	0.097843885	0.097995000	0.010550022
437	0.097673893	0.097815000	0.013355017
438	0.097452879	0.097594000	0.011059999
439	0.096302032	0.096452000	0.010469913
440	0.099727154	0.099879000	0.010760069
441	0.098405123	0.098537000	0.010639906
442	0.097091913	0.097234000	0.010890007
443	0.097262859	0.097414000	0.010169029
444	0.100558996	0.100701000	0.010961056
445	0.098575830	0.098716000	0.010720015
446	0.096801996	0.096934000	0.011702061
447	0.095639944	0.095781000	0.011070967
448	0.094868898	0.095009000	0.010278940
449	0.096692085	0.096843000	0.010549068
450	0.098045111	0.098175000	0.010761023
451	0.097332954	0.097494000	0.010931015
452	0.096340895	0.096493000	0.010069132
453	0.098205090	0.098336000	0.011482000
454	0.098656178	0.098807000	0.010579824
455	0.096310854	0.096453000	0.011320829
456	0.095489979	0.095631000	0.010981083
457	0.095049143	0.095200000	0.010349989
458	0.098284960	0.098446000	0.010540009
459	0.098594904	0.098747000	0.010670185
460	0.097814083	0.097965000	0.010961056
461	0.096591949	0.096733000	0.010229111
462	0.098294973	0.098446000	0.010478973
463	0.099958181	0.100099000	0.010669947
464	0.096532106	0.096663000	0.011341095
465	0.096401930	0.096553000	0.011041164
466	0.095489979	0.095630000	0.010329008
467	0.098366022	0.098506000	0.010619879
468	0.097863913	0.098005000	0.010740995
469	0.097032070	0.097183000	0.011481047
470	0.095690012	0.095831000	0.010238886
471	0.098384857	0.098527000	0.010438919
472	0.101931810	0.102073000	0.011482000
473	0.099868059	0.100009000	0.011882067
474	0.099496841	0.099628000	0.010649920
475	0.102723122	0.102865000	0.012093067
476	0.102001905	0.102153000	0.011781931
477	0.101511002	0.101662000	0.011832952
478	0.102421999	0.102563000	0.012552977
479	0.100059032	0.100200000	0.011651993
480	0.100499153	0.100640000	0.010770082
481	0.110738039	0.110900000	0.010869980
482	0.098114967	0.098265000	0.010971069
483	0.096291065	0.096432000	0.010329008
484	0.098105192	0.098256000	0.010639906
485	0.099017143	0.099157000	0.010789871
486	0.097142935	0.097274000	0.010941029
487	0.098174810	0.098316000	0.011140823
488	0.095258951	0.095400000	0.010379076
489	0.097884178	0.098025000	0.010609865
490	0.101521015	0.101652000	0.010801077
491	0.098294973	0.098426000	0.011060953
492	0.096992970	0.097144000	0.010429144
493	0.097543955	0.097695000	0.010520220
494	0.099386930	0.099538000	0.010790110
495	0.098656178	0.098817000	0.011591911
496	0.098265171	0.098406000	0.011561871
497	0.095619917	0.095761000	0.010440111
498	0.098225117	0.098366000	0.010799885
499	0.102182865	0.102323000	0.010871172
500	0.097302914	0.097454000	0.011070967
501	0.096822977	0.096984000	0.010760069
502	0.098315001	0.098466000	0.010689974
503	0.097613096	0.097765000	0.010730028
504	0.097342968	0.097494000	0.011021137
505	0.095669985	0.095821000	0.010218859
506	0.098274946	0.098406000	0.010580063
507	0.099196911	0.099358000	0.010629892
508	0.100889921	0.101031000	0.011041164
509	0.097062826	0.097204000	0.011130810
510	0.095138788	0.095290000	0.010820866
511	0.097844124	0.097996000	0.010479927
512	0.098706007	0.098847000	0.010810137
513	0.097353935	0.097504000	0.011011124
514	0.097573996	0.097715000	0.010249853
515	0.096822023	0.096974000	0.010699987
516	0.097313166	0.097454000	0.010639906
517	0.099756956	0.099919000	0.010900021
518	0.097182989	0.097334000	0.011121035
519	0.096431971	0.096573000	0.010931015
520	0.097693920	0.097835000	0.010699987
521	0.098455906	0.098596000	0.010920048
522	0.098806143	0.098967000	0.011040926
523	0.095839977	0.096001000	0.010190010
524	0.098665953	0.098807000	0.010750055
525	0.099165916	0.099308000	0.010689974
526	0.100859880	0.101001000	0.011542082
527	0.097793818	0.097945000	0.011150837
528	0.096361876	0.096513000	0.010971069
529	0.098626137	0.098767000	0.010750055
530	0.099177122	0.099318000	0.010980844
531	0.099096060	0.099247000	0.011161089
532	0.097373009	0.097514000	0.010420084
533	0.099196911	0.099338000	0.011161089
534	0.098845959	0.098997000	0.010791063
535	0.102112055	0.102263000	0.011352062
536	0.096863031	0.097013000	0.010228872
537	0.098725796	0.098877000	0.010428905
538	0.097172976	0.097314000	0.010710955
539	0.098544836	0.098686000	0.011001110
540	0.097783804	0.097936000	0.011170864
541	0.096050978	0.096201000	0.010349035
542	0.098665953	0.098807000	0.011101007
543	0.097454071	0.097594000	0.010809898
544	0.098405838	0.098537000	0.052819014
545	0.097312927	0.097564000	0.010379791
546	0.102122068	0.102253000	0.010820866
547	0.097654104	0.097804000	0.010879993
548	0.098855972	0.099007000	0.010999918
549	0.098606110	0.098746000	0.011240959
550	0.096441984	0.096582000	0.010429859
551	0.097794056	0.097945000	0.010710955
552	0.097284079	0.097434000	0.010961056
553	0.101680994	0.101823000	0.011180878
554	0.098124981	0.098266000	0.010329008
555	0.102062941	0.102213000	0.010720015
556	0.098786116	0.098927000	0.010831118
557	0.097913980	0.098066000	0.011000872
558	0.099137068	0.099277000	0.011260986
559	0.097693920	0.097835000	0.010450125
560	0.097494125	0.097645000	0.011250973
561	0.096972942	0.097114000	0.010931015
562	0.099016190	0.099158000	0.011811972
563	0.095909834	0.096062000	0.010298967
564	0.098835945	0.098977000	0.010730982
565	0.098825932	0.098968000	0.011430979
566	0.097713947	0.097855000	0.010989904
567	0.098114967	0.098266000	0.010240078
568	0.100048065	0.100199000	0.010519981
569	0.099748135	0.099889000	0.010770798
570	0.101501942	0.101642000	0.011040926
571	0.103575230	0.103726000	0.011300802
572	0.097313881	0.097454000	0.010390043
573	0.099086046	0.099237000	0.010791063
574	0.098225117	0.098376000	0.011382103
575	0.098284960	0.098426000	0.011041164
576	0.096662045	0.096813000	0.010248899
577	0.099677801	0.099858000	0.010490179
578	0.099698067	0.099849000	0.010720015
579	0.098736048	0.098877000	0.011151075
580	0.103473902	0.103626000	0.011301041
581	0.098795891	0.098937000	0.010500193
582	0.098134995	0.098286000	0.010710001
583	0.099007130	0.099158000	0.011431932
584	0.098124027	0.098266000	0.011201143
585	0.097393036	0.097535000	0.010410070
586	0.099767923	0.099919000	0.010509968
587	0.098074913	0.098226000	0.010790110
588	0.098766088	0.098917000	0.011029959
589	0.124764919	0.124916000	0.011590958
590	0.097352982	0.097505000	0.010490179
591	0.097713947	0.097855000	0.010689974
592	0.098234892	0.098375000	0.010949850
593	0.098916054	0.099067000	0.011200905
594	0.097342968	0.097494000	0.010349989
595	0.097964048	0.098106000	0.010549068
596	0.099287033	0.099428000	0.010820150
597	0.099026918	0.099178000	0.011041164
598	0.098394871	0.098536000	0.010679960
599	0.098786116	0.098927000	0.010448933
600	0.099386930	0.099538000	0.010750055
601	0.099426985	0.099568000	0.010971069
602	0.098845959	0.098987000	0.011251926
603	0.098214865	0.098356000	0.010450125
604	0.100079060	0.100219000	0.010659933
605	0.099817991	0.099969000	0.010900021
606	0.099767923	0.099919000	0.012484074
607	0.097774029	0.097915000	0.010861158
608	0.101640940	0.101783000	0.010610104
609	0.100549936	0.100690000	0.010829926
610	0.099186897	0.099337000	0.011192083
611	0.098335981	0.098497000	0.011351109
612	0.097624063	0.097775000	0.010781050
613	0.100840092	0.100991000	0.010669947
614	0.101241112	0.101382000	0.010879993
615	0.097544193	0.097695000	0.012814045
616	0.101640940	0.101993000	0.010529995
617	0.099607944	0.099749000	0.010630131
618	0.099056959	0.099217000	0.010869980
619	0.099637985	0.099778000	0.011001110
620	0.099005938	0.099158000	0.011360884
621	0.100558996	0.100710000	0.010499954
622	0.098945856	0.099088000	0.010759830
