sample	recordWallMs	recordCpuMs	finishAndCleanupMs
559	0.029386044	0.029536000	0.004288197
560	0.029706001	0.029857000	0.004389048
561	0.029395103	0.029556000	0.003927946
562	0.029505968	0.029656000	0.003968000
563	0.032160044	0.032311000	0.004158020
564	0.029224873	0.029366000	0.003986835
565	0.029415131	0.029546000	0.003917933
566	0.030396938	0.030528000	0.003916979
567	0.029335022	0.029486000	0.003906965
568	0.031348944	0.031490000	0.005169153
569	0.029214859	0.029366000	0.003908157
570	0.029294968	0.029436000	0.003968000
571	0.030226946	0.030378000	0.003926992
572	0.029314995	0.029456000	0.003978014
573	0.029285192	0.029426000	0.003937960
574	0.032281160	0.032411000	0.003997087
575	0.029314995	0.029455000	0.003917933
576	0.029355049	0.029506000	0.004739046
577	0.031059027	0.031209000	0.003957033
578	0.029655933	0.029806000	0.003928185
579	0.031900167	0.032041000	0.004046917
580	0.029356003	0.029506000	0.004007101
581	0.029366016	0.029495000	0.003927231
582	0.029926062	0.030076000	0.003926992
583	0.029304981	0.029446000	0.003926992
584	0.031269073	0.031419000	0.004949093
585	0.029235125	0.029375000	0.003906965
586	0.029405117	0.029545000	0.003916979
587	0.030167103	0.030307000	0.003937006
588	0.029345036	0.029486000	0.003987074
589	0.031339169	0.031479000	0.004056931
590	0.030015945	0.030157000	0.003926992
591	0.029484987	0.029616000	0.003926992
592	0.029285192	0.029426000	0.004838943
593	0.029224873	0.029365000	0.003926992
594	0.031318903	0.031450000	0.004137993
595	0.030477047	0.030608000	0.003937960
596	0.029314995	0.029465000	0.003968000
597	0.029364824	0.029506000	0.003916979
598	0.030137062	0.030267000	0.003928185
599	0.031368971	0.031520000	0.004198074
600	0.029235125	0.029385000	0.004748821
601	0.029375076	0.029526000	0.003918171
602	0.029415131	0.029556000	0.003947973
603	0.030447006	0.030588000	0.003937960
604	0.029366016	0.029496000	0.003977060
605	0.031248808	0.031390000	0.004028082
606	0.033011913	0.033163000	0.004028082
607	0.029404879	0.029546000	0.003957987
608	0.029315948	0.029446000	0.004698992
609	0.029345036	0.029476000	0.003958225
610	0.031319141	0.031449000	0.004046917
611	0.030147076	0.030297000	0.003926992
612	0.029314995	0.029456000	0.003987074
613	0.029325008	0.029466000	0.003927946
614	0.030457020	0.030598000	0.003937960
615	0.031368971	0.031520000	0.004068136
616	0.029255152	0.029386000	0.004980087
617	0.029295206	0.029435000	0.004077911
618	0.029375076	0.029526000	0.003937960
619	0.030146837	0.030277000	0.003957987
620	0.031399012	0.031539000	0.004108191
621	0.029304981	0.029445000	0.003906965
622	0.030097008	0.030237000	0.003906965
623	0.029335022	0.029466000	0.003926992
624	0.029386044	0.029516000	0.004749060
625	0.031318903	0.031449000	0.004168034
626	0.029264927	0.029416000	0.003926992
627	0.030076981	0.030217000	0.003907919
628	0.029314995	0.029456000	0.003998041
629	0.029245138	0.029395000	0.003916979
630	0.032100916	0.032251000	0.004228115
631	0.029284954	0.029445000	0.003917933
632	0.029335976	0.029476000	0.004769087
633	0.029394865	0.029546000	0.003928185
634	0.029375076	0.029526000	0.003907919
635	0.032099962	0.032251000	0.003898144
636	0.031219006	0.031370000	0.004067183
637	0.029314995	0.029456000	0.003937006
638	0.030206919	0.030358000	0.003957987
639	0.029335976	0.029476000	0.003937006
640	0.029304981	0.029446000	0.004708052
641	0.031168938	0.031320000	0.004057884
642	0.029284954	0.029436000	0.003937960
643	0.029956102	0.030097000	0.003937960
644	0.029325008	0.029466000	0.003998041
645	0.029244900	0.029385000	0.003937006
646	0.032260895	0.032402000	0.004067898
647	0.029365063	0.029506000	0.003917933
648	0.029314995	0.029466000	0.004698992
649	0.029385090	0.029546000	0.003937960
650	0.029395103	0.029526000	0.003926992
651	0.032420874	0.032572000	0.004088163
652	0.030316830	0.030468000	0.004128218
653	0.029334784	0.029476000	0.003927946
654	0.030217171	0.030357000	0.003926992
655	0.029385090	0.029525000	0.003957033
656	0.031308889	0.031459000	0.004958868
657	0.029234886	0.029376000	0.003906965
658	0.030367136	0.030508000	0.004167795
659	0.030768156	0.030918000	0.003927946
660	0.029285908	0.029436000	0.003977060
661	0.031710148	0.031851000	0.004197836
662	0.030137062	0.030268000	0.003926992
663	0.029805899	0.029946000	0.004036903
664	0.030718088	0.030858000	0.005902052
665	0.029366016	0.029506000	0.003947020
666	0.029335022	0.029485000	0.003947020
667	0.032231092	0.032371000	0.004148006
668	0.029204845	0.029345000	0.003977776
669	0.029396057	0.029526000	0.003926992
670	0.030176878	0.030327000	0.004078150
671	0.029454947	0.029596000	0.003956795
672	0.031850100	0.031990000	0.007815123
673	0.029395103	0.029546000	0.003957987
674	0.030177116	0.030317000	0.004168034
675	0.030757904	0.030899000	0.004528046
676	0.029615879	0.029756000	0.003997803
677	0.031379938	0.031519000	0.004078150
678	0.032441139	0.032581000	0.003916979
679	0.029646158	0.029786000	0.004207850
680	0.030297041	0.030447000	0.004749060
681	0.029425144	0.029556000	0.003937006
682	0.031439066	0.031580000	0.004077911
683	0.030346870	0.030497000	0.004027843
684	0.029625893	0.029766000	0.004016876
685	0.029626131	0.029766000	0.003947973
686	0.030487061	0.030628000	0.003947973
687	0.031869888	0.032011000	0.004168034
688	0.029314995	0.029465000	0.004658937
689	0.029244900	0.029385000	0.003937960
690	0.029335976	0.029465000	0.003937006
691	0.030306816	0.030447000	0.003948212
